Card Name,Category,Date Reviewed,Profiles,Ratings,Reviews,Source,Bank Name,Old/New
Axis Bank Myzone Credit card,Lifestyle," Jan 06, 2020",User,5,"Axis bank credit card is my first credit card. Since i have a salary account with the Axis bank they have provided me a zero annual fee credit card. If i have a discrepancy, i will contact the Axis bank branch directly to sort out my issue. I am holding the Myzone credit card and they have benefits like providing good rewards points based on my purchase.",BANK BAAZAR,Axis Bank,New
SBI AIR INDIA PLATINUM,Travel," Jan 06, 2020",User,2,I am having a credit card from SBI and the festival times also they are deducting the dues on time and the interest rates are high. They are charging me higher penalty charges due to that i'm planning to surrender the card. I haven't increased my limit till now. Offers are there but I'm not utilizing the same. I'm holding the Air India Visa platinum card.,BANK BAAZAR,SBI,Old
AXIS VISTARA,Travel," Jan 07, 2019",User,4,I have purchased my Axis bank credit card through online. This card is useful for me rather than other credit card. I'm happy about the annual fee of Rs.3 lakhs and there will be annual fee of Rs. 3000+GST charges. I have received the card well in advance. As of now i have not faced any issues. The documentation done through online.,BANK BAAZAR,Axis Bank,Old
HDFC DINERS CLUB MILES,Travel," Jan 09, 2020",User,3,"I am holding HDFC bank Diner's Club miles card. They don't have a separate app for the credit card hence I could not check the rewards points and bill details.  I have been using this card this card for 2.5 years. Once I faced a fraudulent issue, without my knowledge transaction was happened by using my card. Hence I told them to cancel the card. In stead of cancellation  they have sent me a new card. Without any savings account number, I could not login in the general banking app.",BANK BAAZAR,HDFC Bank,Old
INDUSIND ICONIA AMEX,Lifestyle,3/3/17,User,None,What is the joining fee?,CARD EXPERT,IndusInd Bank,Old
INDUSIND ICONIA AMEX,Lifestyle,3/3/17,User,None,"I applied for this card after reading this article.
They show only 1 option of Joining fee 3499 on their website but after applying they will call you giving 3 options for joining fee:
1. 3499 with no welcome gift
2. 5000 with Staya Paul voucher worth 5000
3. 6000 with Jet code of 6000",CARD EXPERT,IndusInd Bank,Old
INDUSIND ICONIA AMEX,Lifestyle,3/3/17,Expert,None,"Cool, still #1 is best i believe, maybe Satya Paul voucher for some.",CARD EXPERT,IndusInd Bank,Old
HDFC DINERS CLUB BLACK,Lifestyle,3/5/17,User,None,"Hi Siddharth, 
I currently have an all miles card for the past 2 years which i had upgraded from a 6 year old visa signature card. 
I recently got a mail from HDFC saying the priority pass on my card has been withdrawn. I hence thought of applying for a card upgrade. 
I currently have a credit limit of 5.25L on my card with a preferred account status with the bank along with an ITR of 11L pa. 
I applied through the branch along with a recommendation from the branch manager. Meanwhile i called up the customer care to enquire where i was told that it is not possible to upgrade from all miles to diners black.
I have anyways sent the form. 
Could you suggest me the right course of action ?
I have about 45k reward points on my card.",CARD EXPERT,HDFC Bank,Old
HDFC DINERS CLUB BLACK,Lifestyle,3/5/17,User,None,"After reading this article, I contacted my RM and got my card upgraded with in a week. Thanks a lot Siddharth! ðŸ™‚",CARD EXPERT,HDFC Bank,Old
HDFC DINERS CLUB BLACK,Lifestyle,3/6/17,Expert,None,"Great, Congrats ðŸ™‚",CARD EXPERT,HDFC Bank,Old
INDUSIND ICONIA AMEX,Lifestyle,3/6/17,User,None,Update your Diners Lounge Access Post dude!! I confirmed that Diners Premium too allows unlimited access to lounges on itâ€™s add-on cards!!! If everything is this way then I am pretty sure Diners Rewardz will also allow lounge access to both primary and add on card members. As of now Diners Black and Diners Premium Provide unlimited lounge access to itâ€™s add on card members!!! Diners Rewardz remains to be confirmed.,CARD EXPERT,IndusInd Bank,Old
INDUSIND ICONIA AMEX,Lifestyle,3/6/17,Expert,None,Done. Possibly a glitch at Diners end. Tough to fix though as its monitored by Diners. Anyways we can expect the â€œunlimitedâ€ to be devalued soon as soon as people start using them. They canâ€™t bleed much ðŸ˜€,CARD EXPERT,IndusInd Bank,Old
INDUSIND ICONIA AMEX,Lifestyle,3/6/17,User,None,I donâ€™t think theyâ€™ll close it so quickly. HDFC Bank even though doesnâ€™t mention on their website that add-on card has lounge access but on two separate occasions I have seen the customer care guys as well as the guys who call you for upgrading your existing cards know this very well and specifically tell the customers that youâ€™ll get unlimited lounge access on your add-on card as well. This has happened with Diners Black as well as Diners Premium. I am not sure about Rewardz though.,CARD EXPERT,IndusInd Bank,Old
INDUSIND ICONIA AMEX,Lifestyle,3/6/17,User,None,No. You can change it. One is by visiting the ATM. The second is by calling IndusInd Care and telling them that you want to change the ATM Pin over IVRS. It can be done. I have done this over phone for my Signature Debit Card.,CARD EXPERT,IndusInd Bank,Old
INDUSIND ICONIA AMEX,Lifestyle,3/6/17,User,None,"Siddarth,
New option like Pantaloons, Ucb, Hidesign, Yatra etal have been added.
So, a person now is not stuck with two choices, of Satya Paul and Jet..",CARD EXPERT,IndusInd Bank,Old
INDUSIND ICONIA AMEX,Lifestyle,3/6/17,Expert,None,Pantaloons too? Then its time to get one. Let me check with the branch.,CARD EXPERT,IndusInd Bank,Old
SBI Simplyclick card,Rewards,3/7/17,User,None,"HI
Shrey
Captain Bishuddha Bharatiya
What is age of your credit history ?
Freind SBI CC got approved CIBIL score was below 800",CARD EXPERT,SBI,New
IndusInd Platinum Aura Edge,Lifestyle,3/7/17,User,None,"@ jay do you confirm unlimited lounge access to both primary and add on card holder?? it is not mentioned
anywhere in bank website !!",CARD EXPERT,IndusInd Bank,New
HDFC INFINIA,Lifestyle + Travel,3/7/17,User,None,Being offered both Infinia and Citi Prestige. My annual spend is 20L mostly corporate travel. Suggestion which one should I use? It seems Infinia has better reward returns?,CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,3/7/17,Expert,None,Why not get both? ðŸ™‚,CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,3/7/17,User,None,There is 20K fee for Citi and 10K for HDFC. Is there a benefit of getting both?,CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,3/7/17,User,None,My spend is half flights and remain in hotel etc. As I understand Infinia will give 3.3% to 6.6â„… return where as Prestige will give only max of 3%. All other benefits seems quite same.,CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,3/7/17,Expert,None,"Citi is known for its Hotel Transfer partners and Prestige is known for the Limo benefit. If you donâ€™t need these, then Infinia would do.",CARD EXPERT,HDFC Bank,Old
SC MANHATTAN,Rewards,3/7/17,User,None,"Hi,
What is ur view on standard chartered Emirates card which is a competitor to citi premiermiles and Amex platinum travel.",CARD EXPERT,Standard Chartered,Old
SC MANHATTAN,Rewards,3/7/17,Expert,None,"Its not in the game ðŸ˜€
Though iâ€™ll get it reviewed soon ðŸ™‚",CARD EXPERT,Standard Chartered,Old
SBI Simplyclick card,Rewards,3/8/17,User,None,"The simply click card website says â€œ10Xâ€ rewards but unlike HDFC Diners where you get 10 times the rewards points, this card doesnâ€™t do that. The â€œXâ€ is only for misguiding the applicants. Can you suggest an escalation route other than writing to their customer care?",CARD EXPERT,SBI,New
SBI Simplyclick card,Rewards,3/8/17,Expert,None,Theyâ€™ve an escalation system. Just a Google search away.,CARD EXPERT,SBI,New
SBI Simplyclick card,Rewards,3/8/17,User,None,"SId
Can a person hold 2 SBI cards? I already have simply click, Can I also hold IRCTC credit card?",CARD EXPERT,SBI,New
HDFC INFINIA,Lifestyle + Travel,3/8/17,User,None,"Nitin,
It is not just 3.3 -6.6%. You also get 5X with many merchants incl MMT. But if you need limo drops etc you canconsider Prestige as Sid says.
Regards",CARD EXPERT,HDFC Bank,Old
HDFC Moneyback Credit Card,Rewards,3/9/17,User,None,"Iâ€™ve applied for a CC on the HDFC site & it shows that Iâ€™m eligible for a Life Time Free HDFC Moneyback card but HDFC Kolkata credit card representatives are saying that we donâ€™t give CC to your pincodeâ€¦What the hell !!! I have ICICI bank Instant Credit Card which I got by opening an FD in the ICICI bankâ€¦Now I need another Life Time Free CC & I canâ€™t get itâ€¦I have account in Axis bank but Axis bank doesnâ€™t want to give CC because I donâ€™t maintain high balance thereâ€¦HDFC is saying that we donâ€™t give CC to your pin codeâ€¦
Now Iâ€™m out of luckâ€¦",CARD EXPERT,HDFC Bank,New
SBI Simplyclick card,Rewards,3/9/17,User,None,"Hi Sid
Any knowledge how SBI process new application ? Friends applied on card on card basis strangely SBI approved only 45% of currant CC credit limits another got 2X credit limits, both donâ€™t have any relationship with SBI , though CIBIL score is almost same !",CARD EXPERT,SBI,New
SBI Simplyclick card,Rewards,3/9/17,Expert,None,It also depends on the current/past credit line the person is exposed to.,CARD EXPERT,SBI,New
SBI Simplyclick card,Rewards,3/10/17,Expert,None,"One FD based, and one IT based card can be availed per person.",CARD EXPERT,SBI,New
HDFC DINERS CLUB BLACK,Lifestyle,3/10/17,User,None,"I also got this yesterday, finally! Got an upgrade from regalia. But I am worried that will they charge joining fees of 10000?",CARD EXPERT,HDFC Bank,Old
HDFC DINERS CLUB BLACK,Lifestyle,3/10/17,Expert,None,Congrats! Check with Phone Banking.,CARD EXPERT,HDFC Bank,Old
HDFC DINERS CLUB BLACK,Lifestyle,3/10/17,User,None,Checked no fees this year and if I spend 5 lakh then next year free,CARD EXPERT,HDFC Bank,Old
HDFC DINERS CLUB BLACK,Lifestyle,3/10/17,User,None,"Hi Siddharth, 
I currently have an ALL MILES card with a limit of Rs.5,25,00 and a cibil score of 999. Yes, just checked it today, its 999 :p
Since the bank withdrew the PP on ALL MILES i was looking for an upgrade. The customer care told me that as such i dont have any card up-gradation offers on my card but i could apply via filling the form.
I hence filled the form and applied for the DCB. I also got a written recommendation from the BM since i have a decent relationship value having 4 preferred accounts (Family account) with the bank. 
Now i have three queries,
1. Will i be eligible for an upgrade directly from an all miles card to a DCB ?
2. I currently have a LTF card and have asked for the DCB to also be a LTF card. What are the possibilities for the bank to issue me a DCB as a LTF card.
3. Its already been a week that the branch has sent the application to the Chennai team but the customer care still says that they have not received any application yet. Is it normal ?",CARD EXPERT,HDFC Bank,Old
